age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,age_x_age,age_x_fnlwgt,age_x_education_num,age_x_capital_gain,age_x_capital_loss,age_x_hours_per_week,fnlwgt_x_fnlwgt,fnlwgt_x_education_num,fnlwgt_x_capital_gain,fnlwgt_x_capital_loss,fnlwgt_x_hours_per_week,education_num_x_education_num,education_num_x_capital_gain,education_num_x_capital_loss,education_num_x_hours_per_week,capital_gain_x_capital_gain,capital_gain_x_capital_loss,capital_gain_x_hours_per_week,capital_loss_x_capital_loss,capital_loss_x_hours_per_week,hours_per_week_x_hours_per_week,marital_status_statistics,male,female
36,Private,358373,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Female,0,0,36,United-States,<=50K,1296,12901428,324,0,0,1296,-417811751,3225357,0,0,12901428,81,0,0,324,0,0,0,0,0,1296,,,
37,Private,76893,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1369,2845041,333,0,0,1480,1617566153,692037,0,0,3075720,81,0,0,360,0,0,0,0,0,1600,,,
31,Private,130021,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,<=50K,961,4030651,279,0,0,1395,-274408743,1170189,0,0,5850945,81,0,0,405,0,0,0,0,0,2025,,,
44,Private,98466,10th,6,Never-married,Farming-fishing,Unmarried,White,Male,0,0,35,United-States,<=50K,1936,4332504,264,0,0,1540,1105618564,590796,0,0,3446310,36,0,0,210,0,0,0,0,0,1225,Never-married,47.35,41.81
33,Private,198069,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,65,United-States,<=50K,1089,6536277,297,0,0,2145,576623097,1782621,0,0,12874485,81,0,0,585,0,0,0,0,0,4225,Never-married,47.35,41.81
35,Private,198202,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,54,United-States,<=50K,1225,6937070,315,0,0,1890,629327140,1783818,0,0,10702908,81,0,0,486,0,0,0,0,0,2916,Never-married,47.35,41.81
34,Private,73199,11th,7,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K,1156,2488766,238,0,0,1360,1063126305,512393,0,0,2927960,49,0,0,280,0,0,0,0,0,1600,Never-married,47.35,41.81
31,Private,178841,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,961,5544071,279,0,0,1240,1919332209,1609569,0,0,7153640,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
42,Self-emp-not-inc,221172,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,1764,9289224,378,0,0,1680,1672413328,1990548,0,0,8846880,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
47,Private,207140,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K,2209,9735580,423,0,0,1786,-42693360,1864260,0,0,7871320,81,0,0,342,0,0,0,0,0,1444,Divorced,10.82,15.09
45,Private,177543,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,28,United-States,<=50K,2025,7989435,405,0,0,1260,1456745777,1597887,0,0,4971204,81,0,0,252,0,0,0,0,0,784,Divorced,10.82,15.09
39,Private,122032,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,1521,4759248,429,0,0,1560,2006907136,1342352,0,0,4881280,121,0,0,440,0,0,0,0,0,1600,Never-married,47.35,41.81
30,Private,167832,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,900,5034960,270,0,0,1200,-1897190848,1510488,0,0,6713280,81,0,0,360,0,0,0,0,0,1600,,,
38,Private,133454,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,1444,5071252,456,0,0,1520,630100932,1601448,0,0,5338160,144,0,0,480,0,0,0,0,0,1600,Never-married,47.35,41.81
35,Private,119098,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,1225,4168430,490,0,0,1400,1299431716,1667372,0,0,4763920,196,0,0,560,0,0,0,0,0,1600,,,
46,Private,70754,7th-8th,4,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,<=50K,2116,3254684,184,0,0,2300,711161220,283016,0,0,3537700,16,0,0,200,0,0,0,0,0,2500,Never-married,47.35,41.81
31,State-gov,161631,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,961,5010561,310,0,0,1240,354776385,1616310,0,0,6465240,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
32,Private,128016,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,20,United-States,<=50K,1024,4096512,288,0,0,640,-791772928,1152144,0,0,2560320,81,0,0,180,0,0,0,0,0,400,,,
32,State-gov,200469,Some-college,10,Never-married,Protective-serv,Unmarried,Black,Female,3887,0,40,United-States,<=50K,1024,6415008,320,124384,0,1280,1533114297,2004690,779223003,0,8018760,100,38870,0,400,15108769,0,155480,0,0,1600,Never-married,47.35,41.81
36,Private,182074,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,<=50K,1296,6554664,360,0,0,1620,-1208796892,1820740,0,0,8193330,100,0,0,450,0,0,0,0,0,2025,Divorced,10.82,15.09
43,Private,477983,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K,1849,20553269,387,0,0,1720,834481601,4301847,0,0,19119320,81,0,0,360,0,0,0,0,0,1600,,,
37,Private,361888,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,10520,0,40,United-States,>50K,1369,13389856,481,389240,0,1480,2113905664,4704544,-487905536,0,14475520,169,136760,0,520,110670400,0,420800,0,0,1600,Never-married,47.35,41.81
50,Self-emp-not-inc,213654,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,<=50K,2500,10682700,450,0,0,2000,-1596608540,1922886,0,0,8546160,81,0,0,360,0,0,0,0,0,1600,,,
43,Private,248186,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K,1849,10671998,516,0,0,1634,1466748452,2978232,0,0,9431068,144,0,0,456,0,0,0,0,0,1444,Never-married,47.35,41.81
42,Private,32981,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,1764,1385202,378,0,0,1680,1087746361,296829,0,0,1319240,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
37,Local-gov,99935,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,7688,0,50,United-States,>50K,1369,3697595,518,284456,0,1850,1397069633,1399090,768300280,0,4996750,196,107632,0,700,59105344,0,384400,0,0,2500,,,
33,Private,181091,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,1089,5976003,330,0,0,1320,-1565788087,1810910,0,0,7243640,100,0,0,400,0,0,0,0,0,1600,,,
37,Self-emp-not-inc,183735,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,3137,0,30,United-States,<=50K,1369,6798195,333,116069,0,1110,-601188143,1653615,576376695,0,5512050,81,28233,0,270,9840769,0,94110,0,0,900,,,
50,Local-gov,183390,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,2500,9169500,650,0,0,2000,-727846268,2384070,0,0,7335600,169,0,0,520,0,0,0,0,0,1600,,,
31,Private,209538,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,United-States,<=50K,961,6495678,310,0,0,1705,956500484,2095380,0,0,11524590,100,0,0,550,0,0,0,0,0,3025,,,
45,Private,377757,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,2025,16999065,225,0,0,1800,966430281,1888785,0,0,15110280,25,0,0,200,0,0,0,0,0,1600,,,
40,Private,199599,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1600,7983960,240,0,0,1600,1185055137,1197594,0,0,7983960,36,0,0,240,0,0,0,0,0,1600,,,
50,Private,279337,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,>50K,2500,13966850,650,0,0,2750,719748241,3631381,0,0,15363535,169,0,0,715,0,0,0,0,0,3025,Divorced,10.82,15.09
47,Self-emp-not-inc,122307,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1887,40,United-States,>50K,2209,5748429,611,0,88689,1880,2074100361,1589991,0,230793309,4892280,169,0,24531,520,0,0,0,3560769,75480,1600,,,
47,Private,216096,Some-college,10,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0,0,35,Puerto-Rico,<=50K,2209,10156512,470,0,0,1645,-547159040,2160960,0,0,7563360,100,0,0,350,0,0,0,0,0,1225,,,
49,Private,154451,11th,7,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,35,United-States,<=50K,2401,7568099,343,0,0,1715,-1914692375,1081157,0,0,5405785,49,0,0,245,0,0,0,0,0,1225,Divorced,10.82,15.09
46,Private,148995,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,2116,6853770,414,0,0,1840,724673545,1340955,0,0,5959800,81,0,0,360,0,0,0,0,0,1600,,,
37,Private,224541,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,1369,8308017,370,0,0,1480,-1120946871,2245410,0,0,8981640,100,0,0,400,0,0,0,0,0,1600,,,
40,Federal-gov,78036,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,65,United-States,>50K,1600,3121440,440,0,0,2600,1794650000,858396,0,0,5072340,121,0,0,715,0,0,0,0,0,4225,,,
45,Private,238567,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,England,>50K,2025,10735515,585,0,0,1800,1079638641,3101371,0,0,9542680,169,0,0,520,0,0,0,0,0,1600,,,
42,Private,281209,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,1764,11810778,420,0,0,2100,1769090353,2812090,0,0,14060450,100,0,0,500,0,0,0,0,0,2500,,,
50,Private,217083,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,2500,10854150,450,0,0,2000,-119611367,1953747,0,0,8683320,81,0,0,360,0,0,0,0,0,1600,,,
37,Private,215392,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,1369,7969504,481,0,0,1480,-850926592,2800096,0,0,8615680,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
40,Private,77357,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1600,3094280,600,0,0,1600,1689138153,1160355,0,0,3094280,225,0,0,600,0,0,0,0,0,1600,,,
33,Private,111363,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,1089,3674979,429,0,0,1485,-483184119,1447719,0,0,5011335,169,0,0,585,0,0,0,0,0,2025,,,
44,Self-emp-not-inc,483201,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,1936,21260844,572,0,0,1760,1554972417,6281613,0,0,19328040,169,0,0,520,0,0,0,0,0,1600,,,
48,Private,26490,Bachelors,13,Widowed,Other-service,Unmarried,White,Female,0,0,20,United-States,<=50K,2304,1271520,624,0,0,960,701720100,344370,0,0,529800,169,0,0,260,0,0,0,0,0,400,Widowed,3.58,11.61
39,Private,219483,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,5013,0,32,United-States,<=50K,1521,8559837,507,195507,0,1248,928147033,2853279,1100268279,0,7023456,169,65169,0,416,25130169,0,160416,0,0,1024,,,
44,Private,242861,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,1936,10685884,396,0,0,1760,-1148076823,2185749,0,0,9714440,81,0,0,360,0,0,0,0,0,1600,,,
36,Private,342642,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,15,United-States,<=50K,1296,12335112,504,0,0,540,1439423172,4796988,0,0,5139630,196,0,0,210,0,0,0,0,0,225,Never-married,47.35,41.81
49,Federal-gov,35406,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,20,United-States,<=50K,2401,1734894,441,0,0,980,1253584836,318654,0,0,708120,81,0,0,180,0,0,0,0,0,400,Widowed,3.58,11.61
33,Private,125856,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1089,4153248,297,0,0,1320,-1340136448,1132704,0,0,5034240,81,0,0,360,0,0,0,0,0,1600,,,
36,Federal-gov,184556,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K,1296,6644016,468,0,0,1440,-298821232,2399228,0,0,7382240,169,0,0,520,0,0,0,0,0,1600,,,
35,Private,186815,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,1225,6538525,315,0,0,1400,540105857,1681335,0,0,7472600,81,0,0,360,0,0,0,0,0,1600,,,
36,Private,61178,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1296,2202408,252,0,0,1440,-552219612,428246,0,0,2447120,49,0,0,280,0,0,0,0,0,1600,,,
43,Private,128354,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,1849,5519222,387,0,0,1720,-705119868,1155186,0,0,5134160,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
42,Private,123816,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K,1764,5200272,378,0,0,1680,-1849467328,1114344,0,0,4952640,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
38,Private,99388,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,El-Salvador,<=50K,1444,3776744,456,0,0,1520,1288039952,1192656,0,0,3975520,144,0,0,480,0,0,0,0,0,1600,,,
47,Private,209460,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,47,United-States,<=50K,2209,9844620,470,0,69795,2209,923818640,2094600,0,311048100,9844620,100,0,14850,470,0,0,0,2205225,69795,2209,,,
30,Private,164190,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,42,United-States,<=50K,900,4925700,390,0,0,1260,1188552324,2134470,0,0,6895980,169,0,0,546,0,0,0,0,0,1764,Never-married,47.35,41.81
39,Private,185099,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,>50K,1521,7218861,507,0,0,1872,-98098567,2406287,0,0,8884752,169,0,0,624,0,0,0,0,0,2304,,,
38,Private,183585,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,1444,6976230,342,0,0,1520,-656286143,1652265,0,0,7343400,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
31,Private,254304,10th,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,38,United-States,<=50K,961,7883424,186,0,0,1178,246014976,1525824,0,0,9663552,36,0,0,228,0,0,0,0,0,1444,Divorced,10.82,15.09
40,State-gov,270324,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,30,United-States,<=50K,1600,10812960,440,0,0,1200,60620944,2973564,0,0,8109720,121,0,0,330,0,0,0,0,0,900,,,
34,Private,238376,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K,1156,8104784,68,0,0,1360,988542528,476752,0,0,9535040,4,0,0,80,0,0,0,0,0,1600,,,
34,Private,245487,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,45,Mexico,<=50K,1156,8346558,136,0,0,1530,134325025,981948,0,0,11046915,16,0,0,180,0,0,0,0,0,2025,,,
48,Private,238726,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,2304,11458848,432,0,0,1920,1155528228,2148534,0,0,9549040,81,0,0,360,0,0,0,0,0,1600,Widowed,3.58,11.61
41,Private,166813,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K,1681,6839333,410,0,0,2255,2056773193,1668130,0,0,9174715,100,0,0,550,0,0,0,0,0,3025,,,
32,Private,156464,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1902,50,United-States,>50K,1024,5006848,288,0,60864,1600,-1288820480,1408176,0,297594528,7823200,81,0,17118,450,0,0,0,3617604,95100,2500,,,
41,Private,104196,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K,1681,4272036,410,0,0,2460,-2028095472,1041960,0,0,6251760,100,0,0,600,0,0,0,0,0,3600,Divorced,10.82,15.09
39,Private,250157,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,63,United-States,<=50K,1521,9756123,507,0,0,2457,-1845984791,3252041,0,0,15759891,169,0,0,819,0,0,0,0,0,3969,Never-married,47.35,41.81
32,Private,39223,10th,6,Separated,Craft-repair,Unmarried,Black,Female,0,0,40,?,<=50K,1024,1255136,192,0,0,1280,1538443729,235338,0,0,1568920,36,0,0,240,0,0,0,0,0,1600,,,
42,Private,65372,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,1764,2745624,420,0,0,1680,-21468912,653720,0,0,2614880,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
46,?,81136,Assoc-voc,11,Divorced,?,Unmarried,White,Male,0,0,30,United-States,<=50K,2116,3732256,506,0,0,1380,-2006884096,892496,0,0,2434080,121,0,0,330,0,0,0,0,0,900,Divorced,10.82,15.09
31,Private,189759,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Italy,<=50K,961,5882529,372,0,0,1240,1648739713,2277108,0,0,7590360,144,0,0,480,0,0,0,0,0,1600,,,
43,Private,253759,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,45,United-States,<=50K,1849,10911637,387,0,0,1935,-30879359,2283831,0,0,11419155,81,0,0,405,0,0,0,0,0,2025,Divorced,10.82,15.09
42,Private,142424,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,1764,5981808,462,0,0,1680,-1190240704,1566664,0,0,5696960,121,0,0,440,0,0,0,0,0,1600,Never-married,47.35,41.81
50,Private,109277,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K,2500,5463850,250,0,0,2400,-943439159,546385,0,0,5245296,25,0,0,240,0,0,0,0,0,2304,,,
42,Private,69019,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K,1764,2898798,420,0,0,1680,468655065,690190,0,0,2760760,100,0,0,400,0,0,0,0,0,1600,,,
48,Private,116641,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K,2304,5598768,432,0,0,2160,720220993,1049769,0,0,5248845,81,0,0,405,0,0,0,0,0,2025,Divorced,10.82,15.09
35,Private,144322,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K,1225,5051270,420,0,0,1750,-645996796,1731864,0,0,7216100,144,0,0,600,0,0,0,0,0,2500,Divorced,10.82,15.09
43,Private,90582,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,1849,3895026,387,0,0,1720,-384835868,815238,0,0,3623280,81,0,0,360,0,0,0,0,0,1600,,,
45,Self-emp-not-inc,107231,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,France,<=50K,2025,4825395,585,0,0,2025,-1386414527,1394003,0,0,4825395,169,0,0,585,0,0,0,0,0,2025,Divorced,10.82,15.09
31,Private,121768,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,Poland,<=50K,961,3774808,372,0,0,1085,1942543936,1461216,0,0,4261880,144,0,0,420,0,0,0,0,0,1225,Divorced,10.82,15.09
38,Private,258888,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,>50K,1444,9837744,380,0,0,1330,-1696480192,2588880,0,0,9061080,100,0,0,350,0,0,0,0,0,1225,,,
34,Self-emp-not-inc,100079,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,55,India,<=50K,1156,3402686,442,0,0,1870,1425871649,1301027,0,0,5504345,169,0,0,715,0,0,0,0,0,3025,,,
46,Private,268281,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,2116,12340926,598,0,0,1840,-1039749071,3487653,0,0,10731240,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
41,Private,101593,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,1681,4165313,574,0,0,2050,1731203057,1422302,0,0,5079650,196,0,0,700,0,0,0,0,0,2500,,,
35,Private,330664,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,1225,11573240,315,0,0,1400,1964498496,2975976,0,0,13226560,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
30,Private,219110,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,<=50K,900,6573300,270,0,0,1380,764551844,1971990,0,0,10079060,81,0,0,414,0,0,0,0,0,2116,,,
36,Private,130200,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K,1296,4687200,324,0,0,1440,-227829184,1171800,0,0,5208000,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
42,State-gov,345969,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K,1764,14530698,546,0,0,2016,-564535327,4497597,0,0,16606512,169,0,0,624,0,0,0,0,0,2304,,,
34,Private,684015,5th-6th,3,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,El-Salvador,<=50K,1156,23256510,102,0,0,1360,-274915039,2052045,0,0,27360600,9,0,0,120,0,0,0,0,0,1600,Never-married,47.35,41.81
35,Private,248010,Bachelors,13,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,1225,8680350,455,0,0,1400,1379417956,3224130,0,0,9920400,169,0,0,520,0,0,0,0,0,1600,,,
35,Private,301369,12th,8,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K,1225,10547915,280,0,0,1400,628960945,2410952,0,0,12054760,64,0,0,320,0,0,0,0,0,1600,Never-married,47.35,41.81
42,Self-emp-inc,184018,HS-grad,9,Divorced,Sales,Unmarried,White,Male,1151,0,50,United-States,<=50K,1764,7728756,378,48342,0,2100,-497114044,1656162,211804718,0,9200900,81,10359,0,450,1324801,0,57550,0,0,2500,Divorced,10.82,15.09
30,Private,209317,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,50,Dominican-Republic,<=50K,900,6279510,270,0,0,1500,863933529,1883853,0,0,10465850,81,0,0,450,0,0,0,0,0,2500,Never-married,47.35,41.81
42,Federal-gov,460214,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,1764,19328988,420,0,0,1680,1343528292,4602140,0,0,18408560,100,0,0,400,0,0,0,0,0,1600,,,
33,Private,44392,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K,1089,1464936,297,0,0,660,1970649664,399528,0,0,887840,81,0,0,180,0,0,0,0,0,400,Divorced,10.82,15.09
32,Private,180871,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K,1024,5787872,352,0,0,1600,-1645419727,1989581,0,0,9043550,121,0,0,550,0,0,0,0,0,2500,Divorced,10.82,15.09
34,Private,155151,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1156,5275134,340,0,0,1360,-1697970975,1551510,0,0,6206040,100,0,0,400,0,0,0,0,0,1600,,,
38,Private,241153,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K,1444,9163814,532,0,0,1824,-1974772735,3376142,0,0,11575344,196,0,0,672,0,0,0,0,0,2304,,,
38,Private,351299,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,United-States,<=50K,1444,13349362,380,0,0,1900,-1143064183,3512990,0,0,17564950,100,0,0,500,0,0,0,0,0,2500,,,
